action_time,action_type,actor_id,actor_type,attrs,channel_id,channel_type,object_id,object_type,theme,partition_time,txn_amt,txn_fee_amt,trans_type,target_bank_code,target_acct_nbr,address_zipcode,machine_bank_code
3698158207,transfer,5,customer_id,"""{\""action\"": {\""txn_amt\"": 1286.5494838374657, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""PZFDZWMHWWMUMEXKAZAB\""}, \""channel\"": {\""address_zipcode\"": 895863, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",QHPFBAHCOVVSAKAUIOPX,ATM,DMQTSTERWNSMEMJCBEUX,saving_acct,atm,3696969600,1286.549484,15,trans_in,C_bank,PZFDZWMHWWMUMEXKAZAB,895863,Cathay
3698158207,transfer,30,customer_id,"""{\""action\"": {\""txn_amt\"": 1286.5494838374657, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""PZFDZWMHWWMUMEXKAZAB\""}, \""channel\"": {\""address_zipcode\"": 895863, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",QHPFBAHCOVVSAKAUIOPX,ATM,DMQTSTERWNSMEMJCBEUX,saving_acct,atm,3696969600,1286.549484,15,trans_in,C_bank,PZFDZWMHWWMUMEXKAZAB,895863,Cathay
3698160486,inquire,21,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""KUWTNDLGPBYQBZSIRDBB\""}, \""channel\"": {\""address_zipcode\"": 109893, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",QQNHXIGLINAOXRCFQFDI,ATM,IYGXUPHQSHCEBQYUSJUM,saving_acct,atm,3696969600,0,0,trans_out,Cathay,KUWTNDLGPBYQBZSIRDBB,109893,C_bank
3698160486,inquire,46,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""KUWTNDLGPBYQBZSIRDBB\""}, \""channel\"": {\""address_zipcode\"": 109893, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",QQNHXIGLINAOXRCFQFDI,ATM,IYGXUPHQSHCEBQYUSJUM,saving_acct,atm,3696969600,0,0,trans_out,Cathay,KUWTNDLGPBYQBZSIRDBB,109893,C_bank
3698161916,transfer,10,customer_id,"""{\""action\"": {\""txn_amt\"": 2771.3349755577246, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""OVOHSLJDAIQMVUUYAZSZ\""}, \""channel\"": {\""address_zipcode\"": 316407, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",LAPAGMLIMMKNCLYJCDHV,ATM,CDQLEFJGDBGGSJLRYPFL,saving_acct,atm,3696969600,2771.334976,15,trans_in,B_bank,OVOHSLJDAIQMVUUYAZSZ,316407,Cathay
3698161916,transfer,35,customer_id,"""{\""action\"": {\""txn_amt\"": 2771.3349755577246, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""OVOHSLJDAIQMVUUYAZSZ\""}, \""channel\"": {\""address_zipcode\"": 316407, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",LAPAGMLIMMKNCLYJCDHV,ATM,CDQLEFJGDBGGSJLRYPFL,saving_acct,atm,3696969600,2771.334976,15,trans_in,B_bank,OVOHSLJDAIQMVUUYAZSZ,316407,Cathay
3698167161,transfer,5,customer_id,"""{\""action\"": {\""txn_amt\"": 203.024287700956, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""MTRUULVGAPIDMCENCSTW\""}, \""channel\"": {\""address_zipcode\"": 875161, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",PKWUKNPERZPOINTZVPHO,ATM,YWVVPSKOYIKJINURXBEV,saving_acct,atm,3696969600,203.0242877,15,trans_in,Cathay,MTRUULVGAPIDMCENCSTW,875161,Cathay
3698167161,transfer,30,customer_id,"""{\""action\"": {\""txn_amt\"": 203.024287700956, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""MTRUULVGAPIDMCENCSTW\""}, \""channel\"": {\""address_zipcode\"": 875161, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",PKWUKNPERZPOINTZVPHO,ATM,YWVVPSKOYIKJINURXBEV,saving_acct,atm,3696969600,203.0242877,15,trans_in,Cathay,MTRUULVGAPIDMCENCSTW,875161,Cathay
3698171133,inquire,18,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""FONQRSJSLHWYZDFUVSQV\""}, \""channel\"": {\""address_zipcode\"": 863971, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",BRVZLVSJLCGQKEOIDSKI,ATM,LIMHZZSAKVIHJOPRHJMJ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,FONQRSJSLHWYZDFUVSQV,863971,Cathay
3698171133,inquire,43,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""FONQRSJSLHWYZDFUVSQV\""}, \""channel\"": {\""address_zipcode\"": 863971, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",BRVZLVSJLCGQKEOIDSKI,ATM,LIMHZZSAKVIHJOPRHJMJ,saving_acct,atm,3696969600,0,0,trans_out,Cathay,FONQRSJSLHWYZDFUVSQV,863971,Cathay
3698172955,transfer,7,customer_id,"""{\""action\"": {\""txn_amt\"": 3836.4046024431077, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WLURHPWIQUQRJJFNLHFH\""}, \""channel\"": {\""address_zipcode\"": 551307, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NGINEQCTTXBBVLGNUGTG,ATM,NWTVOQPXDMGFKHTRBGBX,saving_acct,atm,3696969600,3836.404602,15,trans_in,Cathay,WLURHPWIQUQRJJFNLHFH,551307,Cathay
3698172955,transfer,32,customer_id,"""{\""action\"": {\""txn_amt\"": 3836.4046024431077, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""WLURHPWIQUQRJJFNLHFH\""}, \""channel\"": {\""address_zipcode\"": 551307, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",NGINEQCTTXBBVLGNUGTG,ATM,NWTVOQPXDMGFKHTRBGBX,saving_acct,atm,3696969600,3836.404602,15,trans_in,Cathay,WLURHPWIQUQRJJFNLHFH,551307,Cathay
3698175528,inquire,7,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""VKUECWDJKOYHXFGGYOKK\""}, \""channel\"": {\""address_zipcode\"": 867693, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",HFRNZEPRQWMPHLOFWSIF,ATM,ICDWBGKCRXPKERMZVDHH,saving_acct,atm,3696969600,0,0,trans_out,B_bank,VKUECWDJKOYHXFGGYOKK,867693,Cathay
3698175528,inquire,32,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""B_bank\"", \""target_acct_nbr\"": \""VKUECWDJKOYHXFGGYOKK\""}, \""channel\"": {\""address_zipcode\"": 867693, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",HFRNZEPRQWMPHLOFWSIF,ATM,ICDWBGKCRXPKERMZVDHH,saving_acct,atm,3696969600,0,0,trans_out,B_bank,VKUECWDJKOYHXFGGYOKK,867693,Cathay
3698176019,transfer,8,customer_id,"""{\""action\"": {\""txn_amt\"": 2323.508550536821, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""FFCDLZZVRBPSGWVJIUPZ\""}, \""channel\"": {\""address_zipcode\"": 134323, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KDDZTBCMOYWECEINNKIA,ATM,UZJXOLNYOHZAHRVITEVX,saving_acct,atm,3696969600,2323.508551,15,trans_in,Cathay,FFCDLZZVRBPSGWVJIUPZ,134323,Cathay
3698176019,transfer,33,customer_id,"""{\""action\"": {\""txn_amt\"": 2323.508550536821, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""FFCDLZZVRBPSGWVJIUPZ\""}, \""channel\"": {\""address_zipcode\"": 134323, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KDDZTBCMOYWECEINNKIA,ATM,UZJXOLNYOHZAHRVITEVX,saving_acct,atm,3696969600,2323.508551,15,trans_in,Cathay,FFCDLZZVRBPSGWVJIUPZ,134323,Cathay
3698179011,withdraw,24,customer_id,"""{\""action\"": {\""txn_amt\"": 353.360969901141, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""FNWDNSDJPYLADSHBSOBP\""}, \""channel\"": {\""address_zipcode\"": 716563, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",PZZLVVNEOCYHKDIQAXQI,ATM,HFMUXNSYNZLMHHHTXDGD,saving_acct,atm,3696969600,353.3609699,15,trans_out,Cathay,FNWDNSDJPYLADSHBSOBP,716563,C_bank
3698179011,withdraw,49,customer_id,"""{\""action\"": {\""txn_amt\"": 353.360969901141, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""FNWDNSDJPYLADSHBSOBP\""}, \""channel\"": {\""address_zipcode\"": 716563, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",PZZLVVNEOCYHKDIQAXQI,ATM,HFMUXNSYNZLMHHHTXDGD,saving_acct,atm,3696969600,353.3609699,15,trans_out,Cathay,FNWDNSDJPYLADSHBSOBP,716563,C_bank
3698184494,inquire,5,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""FSJVADSJQTVHHJVWPVDA\""}, \""channel\"": {\""address_zipcode\"": 296481, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",JGYIWSWNNWWEXGSNOMMF,ATM,OJFEBCTSKBSGUFGAAOUY,saving_acct,atm,3696969600,0,0,trans_out,C_bank,FSJVADSJQTVHHJVWPVDA,296481,Cathay
3698184494,inquire,30,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""FSJVADSJQTVHHJVWPVDA\""}, \""channel\"": {\""address_zipcode\"": 296481, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",JGYIWSWNNWWEXGSNOMMF,ATM,OJFEBCTSKBSGUFGAAOUY,saving_acct,atm,3696969600,0,0,trans_out,C_bank,FSJVADSJQTVHHJVWPVDA,296481,Cathay
3698184798,inquire,6,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""BYPRHJONRHXNNMZHEEQR\""}, \""channel\"": {\""address_zipcode\"": 88507, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",STPLGDNGSKBASIIPXMTG,ATM,TVWBDXCJQTEFUPQNKQUP,saving_acct,atm,3696969600,0,0,trans_out,C_bank,BYPRHJONRHXNNMZHEEQR,88507,A_bank
3698184798,inquire,31,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""BYPRHJONRHXNNMZHEEQR\""}, \""channel\"": {\""address_zipcode\"": 88507, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",STPLGDNGSKBASIIPXMTG,ATM,TVWBDXCJQTEFUPQNKQUP,saving_acct,atm,3696969600,0,0,trans_out,C_bank,BYPRHJONRHXNNMZHEEQR,88507,A_bank
3698187036,withdraw,7,customer_id,"""{\""action\"": {\""txn_amt\"": 1540.1752314372632, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""CALQWXASSKUDBWORWYDQ\""}, \""channel\"": {\""address_zipcode\"": 42231, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",ORREMLVRYESVHFZZFURR,ATM,QKRGUZGOFZMYCDRPYDES,saving_acct,atm,3696969600,1540.175231,15,trans_out,Cathay,CALQWXASSKUDBWORWYDQ,42231,C_bank
3698187036,withdraw,32,customer_id,"""{\""action\"": {\""txn_amt\"": 1540.1752314372632, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""CALQWXASSKUDBWORWYDQ\""}, \""channel\"": {\""address_zipcode\"": 42231, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",ORREMLVRYESVHFZZFURR,ATM,QKRGUZGOFZMYCDRPYDES,saving_acct,atm,3696969600,1540.175231,15,trans_out,Cathay,CALQWXASSKUDBWORWYDQ,42231,C_bank
3698190933,inquire,7,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""YAAXEQUHWVTQQEJYERWG\""}, \""channel\"": {\""address_zipcode\"": 428371, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",MAVKWRNJPXMDHGIMLETJ,ATM,ASWHVQFJPUZDYQQCIRHI,saving_acct,atm,3696969600,0,0,trans_out,C_bank,YAAXEQUHWVTQQEJYERWG,428371,Cathay
3698190933,inquire,32,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""C_bank\"", \""target_acct_nbr\"": \""YAAXEQUHWVTQQEJYERWG\""}, \""channel\"": {\""address_zipcode\"": 428371, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",MAVKWRNJPXMDHGIMLETJ,ATM,ASWHVQFJPUZDYQQCIRHI,saving_acct,atm,3696969600,0,0,trans_out,C_bank,YAAXEQUHWVTQQEJYERWG,428371,Cathay
3698192275,inquire,24,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""VGZQAVNDQXXMXOZLGEGG\""}, \""channel\"": {\""address_zipcode\"": 56407, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",CODNTTPYZMYYKBWQNJGR,ATM,TGXQBZCTUHEDWGBYBHIS,saving_acct,atm,3696969600,0,0,trans_out,Cathay,VGZQAVNDQXXMXOZLGEGG,56407,Cathay
3698192275,inquire,49,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""VGZQAVNDQXXMXOZLGEGG\""}, \""channel\"": {\""address_zipcode\"": 56407, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",CODNTTPYZMYYKBWQNJGR,ATM,TGXQBZCTUHEDWGBYBHIS,saving_acct,atm,3696969600,0,0,trans_out,Cathay,VGZQAVNDQXXMXOZLGEGG,56407,Cathay
3698193643,inquire,7,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XZSJMSBOBWFNWPPLZNIU\""}, \""channel\"": {\""address_zipcode\"": 269881, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",SYCQKHXDMYVVSFSZGEUW,ATM,HVVYJMBMBXZIBTFDWPMW,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XZSJMSBOBWFNWPPLZNIU,269881,A_bank
3698193643,inquire,32,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XZSJMSBOBWFNWPPLZNIU\""}, \""channel\"": {\""address_zipcode\"": 269881, \""machine_bank_code\"": \""A_bank\""}}"",3696969600",SYCQKHXDMYVVSFSZGEUW,ATM,HVVYJMBMBXZIBTFDWPMW,saving_acct,atm,3696969600,0,0,trans_out,Cathay,XZSJMSBOBWFNWPPLZNIU,269881,A_bank
3698196770,transfer,22,customer_id,"""{\""action\"": {\""txn_amt\"": 33.61982863261234, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QBSRTCXWMGVNANTGGQNQ\""}, \""channel\"": {\""address_zipcode\"": 15751, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",LCMJEJYOIDIJHYANMZDI,ATM,PSKRTOMSBPXOCLTOOZVT,saving_acct,atm,3696969600,33.61982863,15,trans_in,Cathay,QBSRTCXWMGVNANTGGQNQ,15751,B_bank
3698196770,transfer,47,customer_id,"""{\""action\"": {\""txn_amt\"": 33.61982863261234, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""QBSRTCXWMGVNANTGGQNQ\""}, \""channel\"": {\""address_zipcode\"": 15751, \""machine_bank_code\"": \""B_bank\""}}"",3696969600",LCMJEJYOIDIJHYANMZDI,ATM,PSKRTOMSBPXOCLTOOZVT,saving_acct,atm,3696969600,33.61982863,15,trans_in,Cathay,QBSRTCXWMGVNANTGGQNQ,15751,B_bank
3698196945,withdraw,12,customer_id,"""{\""action\"": {\""txn_amt\"": 2126.455107933909, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YWCOIONWZSOVMVVWAOXE\""}, \""channel\"": {\""address_zipcode\"": 79243, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",WSGLHEWUVAYMLGGBOGWX,ATM,EDENTADEZNZNGOOJIFQR,saving_acct,atm,3696969600,2126.455108,15,trans_out,Cathay,YWCOIONWZSOVMVVWAOXE,79243,C_bank
3698196945,withdraw,37,customer_id,"""{\""action\"": {\""txn_amt\"": 2126.455107933909, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""YWCOIONWZSOVMVVWAOXE\""}, \""channel\"": {\""address_zipcode\"": 79243, \""machine_bank_code\"": \""C_bank\""}}"",3696969600",WSGLHEWUVAYMLGGBOGWX,ATM,EDENTADEZNZNGOOJIFQR,saving_acct,atm,3696969600,2126.455108,15,trans_out,Cathay,YWCOIONWZSOVMVVWAOXE,79243,C_bank
3698197805,transfer,12,customer_id,"""{\""action\"": {\""txn_amt\"": 482.0613466945185, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""BIUZDGKJVCLIKGBEGROU\""}, \""channel\"": {\""address_zipcode\"": 897757, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",EPXVCXOVTTJHOTPKYQLQ,ATM,GOREUMWCKUJCBCFAPTPB,saving_acct,atm,3696969600,482.0613467,15,trans_in,Cathay,BIUZDGKJVCLIKGBEGROU,897757,Cathay
3698197805,transfer,37,customer_id,"""{\""action\"": {\""txn_amt\"": 482.0613466945185, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""BIUZDGKJVCLIKGBEGROU\""}, \""channel\"": {\""address_zipcode\"": 897757, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",EPXVCXOVTTJHOTPKYQLQ,ATM,GOREUMWCKUJCBCFAPTPB,saving_acct,atm,3696969600,482.0613467,15,trans_in,Cathay,BIUZDGKJVCLIKGBEGROU,897757,Cathay
3698200336,inquire,12,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""OVRIMSOBLGBHZCLMMKEA\""}, \""channel\"": {\""address_zipcode\"": 288907, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",IPDFLBEAITDQGPXAJYVP,ATM,GPDRPOBXBOCEVTWHQDLZ,saving_acct,atm,3696969600,0,0,trans_out,A_bank,OVRIMSOBLGBHZCLMMKEA,288907,Cathay
3698200336,inquire,37,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""OVRIMSOBLGBHZCLMMKEA\""}, \""channel\"": {\""address_zipcode\"": 288907, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",IPDFLBEAITDQGPXAJYVP,ATM,GPDRPOBXBOCEVTWHQDLZ,saving_acct,atm,3696969600,0,0,trans_out,A_bank,OVRIMSOBLGBHZCLMMKEA,288907,Cathay
3698205203,transfer,21,customer_id,"""{\""action\"": {\""txn_amt\"": 2526.702705123369, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""GXAODEBWBPMLOQTJAVSD\""}, \""channel\"": {\""address_zipcode\"": 25761, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KYENCSMGFBRHCMNRNWJR,ATM,ONWEEFMSHACSTGASCTIG,saving_acct,atm,3696969600,2526.702705,15,trans_in,Cathay,GXAODEBWBPMLOQTJAVSD,25761,Cathay
3698205203,transfer,46,customer_id,"""{\""action\"": {\""txn_amt\"": 2526.702705123369, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_in\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""GXAODEBWBPMLOQTJAVSD\""}, \""channel\"": {\""address_zipcode\"": 25761, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",KYENCSMGFBRHCMNRNWJR,ATM,ONWEEFMSHACSTGASCTIG,saving_acct,atm,3696969600,2526.702705,15,trans_in,Cathay,GXAODEBWBPMLOQTJAVSD,25761,Cathay
3698208322,withdraw,2,customer_id,"""{\""action\"": {\""txn_amt\"": 545.2162939496108, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XJLDGHTKXEBYEFNEFRVP\""}, \""channel\"": {\""address_zipcode\"": 335821, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DRIXGMGSLPNCYCAVAFPC,ATM,AQFNLZXGABIIBBIQSADK,saving_acct,atm,3696969600,545.2162939,15,trans_out,Cathay,XJLDGHTKXEBYEFNEFRVP,335821,Cathay
3698208322,withdraw,27,customer_id,"""{\""action\"": {\""txn_amt\"": 545.2162939496108, \""txn_fee_amt\"": 15.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""XJLDGHTKXEBYEFNEFRVP\""}, \""channel\"": {\""address_zipcode\"": 335821, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",DRIXGMGSLPNCYCAVAFPC,ATM,AQFNLZXGABIIBBIQSADK,saving_acct,atm,3696969600,545.2162939,15,trans_out,Cathay,XJLDGHTKXEBYEFNEFRVP,335821,Cathay
3698209436,inquire,5,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""HEQITAOGKOLMCSHALNHV\""}, \""channel\"": {\""address_zipcode\"": 36291, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",RBDXZTNTHZSMILKEVWPI,ATM,ADDJUIRIAPKVYGQGZWUY,saving_acct,atm,3696969600,0,0,trans_out,A_bank,HEQITAOGKOLMCSHALNHV,36291,Cathay
3698209436,inquire,30,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""A_bank\"", \""target_acct_nbr\"": \""HEQITAOGKOLMCSHALNHV\""}, \""channel\"": {\""address_zipcode\"": 36291, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",RBDXZTNTHZSMILKEVWPI,ATM,ADDJUIRIAPKVYGQGZWUY,saving_acct,atm,3696969600,0,0,trans_out,A_bank,HEQITAOGKOLMCSHALNHV,36291,Cathay
3698210077,inquire,21,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LUFZLIMXASAWCXDAEPXS\""}, \""channel\"": {\""address_zipcode\"": 95173, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",TZOAEYANUXOWCNJLREAD,ATM,ZWODBTUXMPXJUTZPYYHS,saving_acct,atm,3696969600,0,0,trans_out,Cathay,LUFZLIMXASAWCXDAEPXS,95173,Cathay
3698210077,inquire,46,customer_id,"""{\""action\"": {\""txn_amt\"": 0.0, \""txn_fee_amt\"": 0.0, \""trans_type\"": \""trans_out\""}, \""object\"": {\""target_bank_code\"": \""Cathay\"", \""target_acct_nbr\"": \""LUFZLIMXASAWCXDAEPXS\""}, \""channel\"": {\""address_zipcode\"": 95173, \""machine_bank_code\"": \""Cathay\""}}"",3696969600",TZOAEYANUXOWCNJLREAD,ATM,ZWODBTUXMPXJUTZPYYHS,saving_acct,atm,3696969600,0,0,trans_out,Cathay,LUFZLIMXASAWCXDAEPXS,95173,Cathay
